2018-10-15 20:40:29,893 [myid:] - INFO  [main:QuorumPeerConfig@116] - Reading configuration from: /Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../conf/zoo.cfg
2018-10-15 20:40:29,897 [myid:] - WARN  [main:VerifyingFileFactory@59] - D:dawdlerzookeeper-3.5.2-alphadata is relative. Prepend ./ to indicate that you're sure!
2018-10-15 20:40:29,898 [myid:] - INFO  [main:QuorumPeerConfig@318] - clientPortAddress is 0.0.0.0/0.0.0.0:2181
2018-10-15 20:40:29,899 [myid:] - INFO  [main:QuorumPeerConfig@322] - secureClientPort is not set
2018-10-15 20:40:29,901 [myid:] - INFO  [main:DatadirCleanupManager@78] - autopurge.snapRetainCount set to 3
2018-10-15 20:40:29,901 [myid:] - INFO  [main:DatadirCleanupManager@79] - autopurge.purgeInterval set to 0
2018-10-15 20:40:29,901 [myid:] - INFO  [main:DatadirCleanupManager@101] - Purge task is not scheduled.
2018-10-15 20:40:29,901 [myid:] - WARN  [main:QuorumPeerMain@122] - Either no config or no quorum defined in config, running  in standalone mode
2018-10-15 20:40:29,903 [myid:] - INFO  [main:ManagedUtil@46] - Log4j found with jmx enabled.
2018-10-15 20:40:29,915 [myid:] - INFO  [main:QuorumPeerConfig@116] - Reading configuration from: /Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../conf/zoo.cfg
2018-10-15 20:40:29,915 [myid:] - WARN  [main:VerifyingFileFactory@59] - D:dawdlerzookeeper-3.5.2-alphadata is relative. Prepend ./ to indicate that you're sure!
2018-10-15 20:40:29,915 [myid:] - INFO  [main:QuorumPeerConfig@318] - clientPortAddress is 0.0.0.0/0.0.0.0:2181
2018-10-15 20:40:29,915 [myid:] - INFO  [main:QuorumPeerConfig@322] - secureClientPort is not set
2018-10-15 20:40:29,915 [myid:] - INFO  [main:ZooKeeperServerMain@113] - Starting server
2018-10-15 20:40:29,937 [myid:] - INFO  [main:Environment@109] - Server environment:zookeeper.version=3.5.2-alpha-1750793, built on 06/30/2016 13:15 GMT
2018-10-15 20:40:29,938 [myid:] - INFO  [main:Environment@109] - Server environment:host.name=192.168.0.5
2018-10-15 20:40:29,939 [myid:] - INFO  [main:Environment@109] - Server environment:java.version=1.8.0_181
2018-10-15 20:40:29,939 [myid:] - INFO  [main:Environment@109] - Server environment:java.vendor=Oracle Corporation
2018-10-15 20:40:29,939 [myid:] - INFO  [main:Environment@109] - Server environment:java.home=/Library/Java/JavaVirtualMachines/jdk1.8.0_181.jdk/Contents/Home/jre
2018-10-15 20:40:29,939 [myid:] - INFO  [main:Environment@109] - Server environment:java.class.path=/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../build/classes:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../build/lib/*.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/slf4j-log4j12-1.7.5.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/slf4j-api-1.7.5.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/servlet-api-2.5-20081211.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/netty-3.10.5.Final.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/log4j-1.2.17.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/jline-2.11.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/jetty-util-6.1.26.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/jetty-6.1.26.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/javacc.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/jackson-mapper-asl-1.9.11.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/jackson-core-asl-1.9.11.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../lib/commons-cli-1.2.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../zookeeper-3.5.2-alpha.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../src/java/lib/*.jar:/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin/../conf:
2018-10-15 20:40:29,939 [myid:] - INFO  [main:Environment@109] - Server environment:java.library.path=/Users/srchen/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:.
2018-10-15 20:40:29,939 [myid:] - INFO  [main:Environment@109] - Server environment:java.io.tmpdir=/var/folders/1g/ffybhzjx6c96gfkcqz5jj34c0000gn/T/
2018-10-15 20:40:29,939 [myid:] - INFO  [main:Environment@109] - Server environment:java.compiler=<NA>
2018-10-15 20:40:29,939 [myid:] - INFO  [main:Environment@109] - Server environment:os.name=Mac OS X
2018-10-15 20:40:29,939 [myid:] - INFO  [main:Environment@109] - Server environment:os.arch=x86_64
2018-10-15 20:40:29,940 [myid:] - INFO  [main:Environment@109] - Server environment:os.version=10.13.6
2018-10-15 20:40:29,940 [myid:] - INFO  [main:Environment@109] - Server environment:user.name=srchen
2018-10-15 20:40:29,940 [myid:] - INFO  [main:Environment@109] - Server environment:user.home=/Users/srchen
2018-10-15 20:40:29,940 [myid:] - INFO  [main:Environment@109] - Server environment:user.dir=/Users/srchen/myserver/zookeeper-3.5.2-alpha/bin
2018-10-15 20:40:29,940 [myid:] - INFO  [main:Environment@109] - Server environment:os.memory.free=235MB
2018-10-15 20:40:29,940 [myid:] - INFO  [main:Environment@109] - Server environment:os.memory.max=889MB
2018-10-15 20:40:29,940 [myid:] - INFO  [main:Environment@109] - Server environment:os.memory.total=245MB
2018-10-15 20:40:29,941 [myid:] - INFO  [main:ZooKeeperServer@858] - minSessionTimeout set to 4000
2018-10-15 20:40:29,941 [myid:] - INFO  [main:ZooKeeperServer@867] - maxSessionTimeout set to 40000
2018-10-15 20:40:29,941 [myid:] - INFO  [main:ZooKeeperServer@156] - Created server with tickTime 2000 minSessionTimeout 4000 maxSessionTimeout 40000 datadir D:dawdlerzookeeper-3.5.2-alphadata/version-2 snapdir D:dawdlerzookeeper-3.5.2-alphadata/version-2
2018-10-15 20:40:29,979 [myid:] - INFO  [main:Slf4jLog@67] - Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog
2018-10-15 20:40:30,009 [myid:] - INFO  [main:Slf4jLog@67] - jetty-6.1.26
2018-10-15 20:40:30,062 [myid:] - INFO  [main:Slf4jLog@67] - Started SelectChannelConnector@0.0.0.0:18080
2018-10-15 20:40:30,069 [myid:] - INFO  [main:JettyAdminServer@105] - Started AdminServer on address 0.0.0.0, port 18080 and command URL /commands
2018-10-15 20:40:30,083 [myid:] - INFO  [main:NIOServerCnxnFactory@673] - Configuring NIO connection handler with 10s sessionless connection timeout, 2 selector thread(s), 16 worker threads, and 64 kB direct buffers.
2018-10-15 20:40:30,085 [myid:] - INFO  [main:NIOServerCnxnFactory@686] - binding to port 0.0.0.0/0.0.0.0:2181
2018-10-15 20:40:30,108 [myid:] - INFO  [main:FileSnap@83] - Reading snapshot D:dawdlerzookeeper-3.5.2-alphadata/version-2/snapshot.b93
2018-10-15 20:40:30,133 [myid:] - INFO  [main:FileTxnSnapLog@298] - Snapshotting: 0xbc8 to D:dawdlerzookeeper-3.5.2-alphadata/version-2/snapshot.bc8
2018-10-15 20:40:30,152 [myid:] - INFO  [main:ContainerManager@64] - Using checkIntervalMs=60000 maxPerMinute=10000
2018-10-15 20:40:39,367 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /127.0.0.1:52252
2018-10-15 20:40:39,377 [myid:] - INFO  [NIOWorkerThread-1:ZooKeeperServer@964] - Client attempting to establish new session at /127.0.0.1:52252
2018-10-15 20:40:39,377 [myid:] - INFO  [SyncThread:0:FileTxnLog@204] - Creating new log file: log.bc9
2018-10-15 20:40:39,393 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@678] - Established session 0x100009d79780000 with negotiated timeout 40000 for client /127.0.0.1:52252
2018-10-15 20:40:48,795 [myid:] - WARN  [NIOWorkerThread-3:NIOServerCnxn@365] - Unable to read additional data from client sessionid 0x100009d79780000, likely client has closed socket
2018-10-15 20:40:48,795 [myid:] - INFO  [NIOWorkerThread-3:MBeanRegistry@128] - Unregister MBean [org.apache.ZooKeeperService:name0=StandaloneServer_port2181,name1=Connections,name2=127.0.0.1,name3=0x100009d79780000]
2018-10-15 20:40:48,796 [myid:] - INFO  [NIOWorkerThread-3:NIOServerCnxn@607] - Closed socket connection for client /127.0.0.1:52252 which had sessionid 0x100009d79780000
2018-10-15 20:41:11,896 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x1000002c3f6000c, timeout of 40000ms exceeded
2018-10-15 20:41:11,897 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x1000002c3f60008, timeout of 40000ms exceeded
2018-10-15 20:41:11,897 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x1000002c3f6000c
2018-10-15 20:41:11,897 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x1000002c3f6000a, timeout of 40000ms exceeded
2018-10-15 20:41:11,897 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x1000002c3f6000d, timeout of 40000ms exceeded
2018-10-15 20:41:11,898 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x1000002c3f60007, timeout of 40000ms exceeded
2018-10-15 20:41:11,904 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x1000002c3f60008
2018-10-15 20:41:11,904 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x1000002c3f6000a
2018-10-15 20:41:11,904 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x1000002c3f6000d
2018-10-15 20:41:11,904 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x1000002c3f60007
2018-10-15 20:41:21,895 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x100009d79780000, timeout of 40000ms exceeded
2018-10-15 20:41:21,895 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x100009d79780000
2018-10-15 20:41:24,321 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /127.0.0.1:52258
2018-10-15 20:41:24,332 [myid:] - INFO  [NIOWorkerThread-4:ZooKeeperServer@964] - Client attempting to establish new session at /127.0.0.1:52258
2018-10-15 20:41:24,338 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@678] - Established session 0x100009d79780001 with negotiated timeout 40000 for client /127.0.0.1:52258
2018-10-15 20:41:33,094 [myid:] - WARN  [NIOWorkerThread-5:NIOServerCnxn@365] - Unable to read additional data from client sessionid 0x100009d79780001, likely client has closed socket
2018-10-15 20:41:33,095 [myid:] - INFO  [NIOWorkerThread-5:MBeanRegistry@128] - Unregister MBean [org.apache.ZooKeeperService:name0=StandaloneServer_port2181,name1=Connections,name2=127.0.0.1,name3=0x100009d79780001]
2018-10-15 20:41:33,095 [myid:] - INFO  [NIOWorkerThread-5:NIOServerCnxn@607] - Closed socket connection for client /127.0.0.1:52258 which had sessionid 0x100009d79780001
2018-10-15 20:41:46,594 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /0:0:0:0:0:0:0:1:52264
2018-10-15 20:41:46,604 [myid:] - INFO  [NIOWorkerThread-6:ZooKeeperServer@964] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:52264
2018-10-15 20:41:46,610 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@678] - Established session 0x100009d79780002 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:52264
2018-10-15 20:41:54,896 [myid:] - WARN  [NIOWorkerThread-8:NIOServerCnxn@365] - Unable to read additional data from client sessionid 0x100009d79780002, likely client has closed socket
2018-10-15 20:41:54,897 [myid:] - INFO  [NIOWorkerThread-8:MBeanRegistry@128] - Unregister MBean [org.apache.ZooKeeperService:name0=StandaloneServer_port2181,name1=Connections,name2="0:0:0:0:0:0:0:1",name3=0x100009d79780002]
2018-10-15 20:41:54,897 [myid:] - INFO  [NIOWorkerThread-8:NIOServerCnxn@607] - Closed socket connection for client /0:0:0:0:0:0:0:1:52264 which had sessionid 0x100009d79780002
2018-10-15 20:42:05,897 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x100009d79780001, timeout of 40000ms exceeded
2018-10-15 20:42:05,898 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x100009d79780001
