2020-01-02 17:05:12,666 [myid:] - INFO  [main:Slf4jLog@67] - Started SelectChannelConnector@0.0.0.0:18080
2020-01-02 17:05:12,676 [myid:] - INFO  [main:JettyAdminServer@105] - Started AdminServer on address 0.0.0.0, port 18080 and command URL /commands
2020-01-02 17:05:12,684 [myid:] - INFO  [main:NIOServerCnxnFactory@673] - Configuring NIO connection handler with 10s sessionless connection timeout, 2 selector thread(s), 16 worker threads, and 64 kB direct buffers.
2020-01-02 17:05:12,686 [myid:] - INFO  [main:NIOServerCnxnFactory@686] - binding to port 0.0.0.0/0.0.0.0:2181
2020-01-02 17:05:12,699 [myid:] - INFO  [main:FileSnap@83] - Reading snapshot /home/srchen/zookeeper/data/version-2/snapshot.e0
2020-01-02 17:05:12,710 [myid:] - INFO  [main:FileTxnSnapLog@298] - Snapshotting: 0x119 to /home/srchen/zookeeper/data/version-2/snapshot.119
2020-01-02 17:05:12,723 [myid:] - INFO  [main:ContainerManager@64] - Using checkIntervalMs=60000 maxPerMinute=10000
2020-01-02 17:06:45,544 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /127.0.0.1:49432
2020-01-02 17:06:45,562 [myid:] - INFO  [NIOWorkerThread-1:ZooKeeperServer@964] - Client attempting to establish new session at /127.0.0.1:49432
2020-01-02 17:06:45,564 [myid:] - INFO  [SyncThread:0:FileTxnLog@204] - Creating new log file: log.11a
2020-01-02 17:06:45,569 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@678] - Established session 0x100017c89060000 with negotiated timeout 4000 for client /127.0.0.1:49432
2020-01-02 17:07:35,781 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /127.0.0.1:49434
2020-01-02 17:07:35,784 [myid:] - WARN  [NIOWorkerThread-15:ZooKeeperServer@926] - Connection request from old client /127.0.0.1:49434; will be dropped if server is in r-o mode
2020-01-02 17:07:35,784 [myid:] - INFO  [NIOWorkerThread-15:ZooKeeperServer@964] - Client attempting to establish new session at /127.0.0.1:49434
2020-01-02 17:07:35,786 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@678] - Established session 0x100017c89060001 with negotiated timeout 30000 for client /127.0.0.1:49434
2020-01-02 17:07:45,586 [myid:] - WARN  [NIOWorkerThread-15:NIOServerCnxn@365] - Unable to read additional data from client sessionid 0x100017c89060000, likely client has closed socket
